teks,label,panjang_teks,is_noise,is_outlier
"Aku adalah seseorang yang suka belajar hal baru dan mencoba tantangan. Aku juga suka baca novel karena menurutku itu seru dan bisa bikin lupa waktu. Selain itu, aku pecinta kopi dan matcha, suka nonton drakor dan film buat hiburan. Sekarang lagi berusaha buat jadi lebih disiplin dan nggak malas-malasan.




",0,309,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan untuk berpikir serta berkomunikasi. Manusia bisa beradaptasi dengan lingkungannya, belajar dari pengalaman, dan menciptakan berbagai hal untuk mempermudah kehidupan. Selain itu, manusia juga memiliki emosi dan nilai moral yang membedakannya dari makhluk lain.
",0,333,False,False
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya setelah lama dijajah oleh Belanda dan Jepang. Peristiwa ini ditandai dengan pembacaan teks proklamasi oleh Soekarno dan Mohammad Hatta di Jakarta. Aku merasa bahwa kemerdekaan ini adalah hasil perjuangan panjang para pahlawan, dan kita sebagai generasi sekarang harus menghargai serta menjaga kemerdekaan ini dengan baik.
",0,386,False,False
"Kata benda: kata yang merujuk pada nama suatu benda, tempat, atau orang. Contohnya: ""buku"".

Kata kerja: kata yang menunjukkan suatu tindakan atau aktivitas. Contohnya: ""berlari"".

Kata sifat: kata yang menggambarkan sifat atau keadaan suatu benda atau orang. Contohnya: ""cantik"".
",0,281,False,False
"Di dalam ruangan hampa udara, batu dan kertas akan jatuh dengan kecepatan yang sama dan menyentuh lantai secara bersamaan. Ini karena tidak ada hambatan udara yang mempengaruhi gerakan kertas, sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut.
",0,263,False,False
"Larutan asam memiliki pH kurang dari 7, rasanya asam, dan dapat merusak logam. Contohnya: cuka dan air lemon.
Larutan basa memiliki pH lebih dari 7, rasanya pahit, terasa licin di tangan, dan sering digunakan sebagai pembersih. Contohnya: sabun dan larutan soda kue.
",0,267,False,False
"Virus: Tidak bisa hidup sendiri, harus menginfeksi sel makhluk hidup lain untuk berkembang biak. Lebih kecil dari bakteri dan tidak bisa dibunuh dengan antibiotik.

Bakteri: Bisa hidup sendiri, ada yang bermanfaat dan ada yang merugikan. Bisa dibunuh dengan antibiotik.

",0,271,False,False
"Empati: Merasakan apa yang dirasakan orang lain dan benar-benar memahami perasaan mereka. Contoh: Saat teman kehilangan keluarganya, kita ikut merasakan kesedihannya dan berusaha menghiburnya.

Simpati: Merasa iba atau kasihan terhadap orang lain tanpa benar-benar merasakan apa yang mereka rasakan. Contoh: Saat melihat pengemis di jalan


",0,341,False,False
"Indonesia terletak di antara Benua Asia dan Benua Australia, serta Samudra Hindia dan Samudra Pasifik. Secara astronomis, Indonesia berada di antara 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT.",0,193,False,False
"1.Batik Tulis Khas Padang Lawas Utara
Batik ini memiliki motif unik, seperti Candi Portibi dan Horas Batak Paluta. Bahan bakunya adalah kain mori dan malam (lilin batik). 

2. Tenun Sidingkat
Kerajinan tenun ini berasal dari Desa Sidingkat, Kecamatan Padang Bolak. Produk yang dihasilkan meliputi kain tenun dengan motif khas, tas, dan dompet. Bahan bakunya adalah benang katun yang ditenun secara tradisional. 

3. Kerajinan Tangan dari Bahan Kain dan Kertas
Di Desa Mandasip Tahalak Godang, masyarakat membuat kerajinan seperti masker, bunga kertas, tas anyaman, dan ikat rambut. Bahan bakunya adalah kain dan kertas yang diolah menjadi produk unik dan cantik. 

4. Anyaman Topi dan Tempat Tisu
Masyarakat Desa Mandasip juga memproduksi anyaman topi dan tempat tisu dengan model yang cantik dan unik. Bahan bakunya adalah serat alami yang dianyam secara tradisional. 

",0,871,False,False
"Kecerdasan adalah kemampuan seseorang untuk memahami, berpikir logis, menyelesaikan masalah, beradaptasi dengan lingkungan, dan belajar dari pengalaman. Kecerdasan bisa berm

",0,175,False,False
terharu dan senang,0,18,False,False
waktu kakak nikah,0,17,False,False
ketinggalan waktu pergi ke kamar mandi di sebuah masjid,0,55,False,False
perasaan puas dan senang terhadap diri sendiri dan kehidupan.,0,61,False,False
"saya bulan lalu tepat berumur di 17 tahun, hobi saya selama ini adalah menari, saya berita cita sebagai designer, saya anak terakhir dari 6 bersaudara ",0,151,False,False
"Manusia adalah makhluk hidup yang berakal, berbudi, nalar, dan moral",0,68,False,False
"pembacaan teks proklamasi, dimana di hari tersebut Indonesia dinyatakan merdeka",0,79,False,False
"Kata benda, kata kerja, dan kata sifat dapat dibedakanÂ berdasarkan fungsinya dalam kalimat.Â  
kata benda : mobil 
kata sifat : indah
kata kerja : makan ",0,154,False,False
batu,0,4,False,False
Perbedaan antara larutan asam dan basa adalahÂ kandungan ion hidrogen (H+) dan ion hidroksida (OH-).,0,100,False,False
"Virus dan bakteri adalah mikroorganisme yang berbeda dalam hal ukuran, struktur, cara berkembang biak, dan pengobatan.Â ",0,120,False,False
"Empati adalah kemampuan memahami dan merasakan perasaan orang lain, sedangkan simpati adalah perasaan kasihan terhadap orang lain.Â 

Contoh empati adalah ikut serta membantu korban bencana secara langsung, misalnya dengan memberikan bantuan dana.Â 

Contoh simpati adalah merasa kasihan dan mengatakan, â€œAku turut prihatin dengan apa yang kamu alamiâ€.Â ",0,358,False,False
"Wilayah Indonesia terletak diÂ Asia Tenggara, di antara Benua Asia dan Australia, serta di antara Samudra Hindia dan Samudra Pasifik.Â Indonesia juga dilintasi garis khatulistiwa.Â 

",0,183,False,False
tikar khas pandan dari daun pandan,0,34,False,False
"Kecerdasan adalahÂ kemampuan seseorang untuk mengatasi masalah, menyesuaikan diri, belajar, dan mengkritik diri sendiri.",0,120,False,False
Sangat-sangat bahagia,0,21,False,False
Saat mendapat prestasi,0,22,False,False
Saya tidak pernah mengalami atau mendengar nya,0,46,False,False
Bahagia adalah salah satu yg diinginkan oleh setiap orang karena ketika kita bahagia hati merasa damai dan tentram,0,114,False,False
Saya orang nya tidak suka basa basi atau drama ,0,47,False,False
"Manusia adalah makhluk hidup yang termasuk dalam kingdom Animalia, filum Chordata, dan kelas Mammalia. Manusia juga dikenal sebagai Homo sapiens, yang merupakan spesies yang paling cerdas dan memiliki kemampuan berpikir, berbicara, dan berinteraksi dengan lingkungan sekitar",0,274,False,False
"Peristiwa yg terjadi adalah proklamasi kemerdekaan Indonesia.
Peristiwa yg terkait dgn proklamasi kemerdekaan Indonesia adalah penculik Soekarno Hatta pada tanggal 16 Agustus 1945",0,179,False,False
"Berikut adalah cara membedakan antara kata benda, kata kerja, dan kata sifat:

Kata Benda
Kata benda adalah kata yang mengacu pada orang, tempat, benda, atau konsep. Contoh:

- ""Buku"" (kata benda yang mengacu pada benda)

Kata Kerja
Kata kerja adalah kata yang menggambarkan aksi, kegiatan, atau keadaan. Contoh:


- ""Belajar"" (kata kerja yang menggambarkan kegiatan)

Kata Sifat
Kata sifat adalah kata yang menggambarkan sifat, keadaan, atau ciri-ciri dari kata benda. Contoh:

- ""Baik"" (kata sifat yang menggambarkan sifat)",0,525,False,False
"Dalam ruangan hampa udara, tidak ada udara yang dapat menyebabkan gesekan atau perlawanan terhadap benda yang jatuh. Oleh karena itu, baik batu maupun kertas akan jatuh dengan percepatan yang sama, yaitu percepatan gravitasi (g = 9,8 m/s^2).",0,241,False,False
"- *pH*: Larutan asam memiliki pH lebih rendah dari 7, sedangkan larutan basa memiliki pH lebih tinggi dari 7.
- *Ion*: Larutan asam memiliki konsentrasi ion hidrogen (H+) yang lebih tinggi, sedangkan larutan basa memiliki konsentrasi ion hidroksida (OH-) yang lebih tinggi.
- *Sifat Kimia*: Larutan asam dan basa memiliki sifat kimia yang berbeda, seperti korosifitas dan rasa.",0,377,False,False
"Virus: Tidak memiliki metabolisme sendiri dan bergantung pada sel inang untuk melakukan proses metabolisme.
Bakteri: memiliki metabolisme sendiri dan dapat melakukan proses seperti fotosintesis, respirasi, dan fermentasi",0,220,False,False
"Wilayah Indonesia terletak pada

 *Koordinat Geografis*: 6Â° LU - 11Â° LS dan 95Â° BT - 141Â° BT.",0,97,False,False
"- *Kerajinan Kayu* 
- Bahan bakar: Kayu, seperti kayu jati atau kayu beringin.
- Proses pembuatan: Menggunakan teknik ukiran dan pahatan untuk membuat berbagai produk seperti patung, meja, dan kursi.",0,199,False,False
"Kecerdasan adalah kemampuan untuk memproses informasi, memahami konsep,dan menyelesaikan masalah dengan efektif",0,111,False,False
Sangat-sangat bahagia ,0,22,False,False
Saat mendapat kan prestasi ,0,27,False,False
Kebahagiaan adalah salah satu yang paling di inginkan oleh semua orang karena ketika kita bahagia hati merasa damai dan tenteram ,0,129,False,False
"Tidak suka dengan hal"" mistis ",0,30,False,False
"Peristiwa penting yg terjadi pada 17 Agustus 1945 di Indonesia adalah proklamasi kemerdekaan Indonesia 
Peristiwa yang terkait adalah penculikan Soekarno Hatta pada tanggal 16 Agustus 1945",0,188,False,False
"- *Kerajinan Kayu* (Sumatera Utara)
- Bahan bakar: Kayu, seperti kayu jati atau kayu beringin.
- Proses pembuatan: Menggunakan teknik ukiran dan pahatan untuk membuat berbagai produk seperti patung, meja, dan kursi.",0,215,False,False
perasaan saya rasanya campur aduk sedih tapi bahagia juga intinya tidak bisa di deskripsi kan dengan kata kata,0,110,False,False
"saat ulang tahun saya yg ke13 waktu itu aku pulang sekolah jalan kaki dan pas nyampe rumah aku kaget ada hp di kamar ternyata ayahku beliin aku kado hp,kenapa aku sedih dan bahagia karna itu permintaan aku dah lama bngt trus tb' di beli kek sedih aja dan hpnya sampe sekarang masi aku pake.",0,290,False,False
"ini paling lucu sih soalnya aku gada mudik' lebaran,karna nenek aku dari ayah ataupun mama satu kampung mudik ya tinggal jalan kaki doang hahaha",0,144,False,False
arti kebahagiaan menurut aku yaa saat masih bisa liat senyuman orang tua,0,72,False,False
"apaa yaa aku tuh orangnya baik hati dan rajin menabung lah,aku juga suka jaehyun nct tau la ya kan trus aku juga suka dimsum dan aku juga pengen ke bandung hahaha trus intinya cita' aku tuh pengen kerja di perusahaan' besar ",0,224,False,False
manusia adalah makhluk hidup yang paling kompleks dan unik di antara semua makhluk hidup lainnya ,0,97,False,False
"Peristiwa penting pada 17 Agustus 1945 adalah Proklamasi Kemerdekaan Indonesia. Soekarno dan Mohammad Hatta membacakan teks proklamasi di Jakarta, menandai kemerdekaan Indonesia dari penjajahan Jepang dan Belanda.",0,213,False,False
"Berikut perbedaan kata benda, kata kerja, dan kata sifat:

- Kata Benda: nama orang, tempat, benda (contoh: buku)
- Kata Kerja: tindakan atau kegiatan (contoh: makan)
- Kata Sifat: sifat atau karakteristik (contoh: baik)",0,220,False,False
"Dalam ruangan hampa udara, batu dan kertas akan jatuh bersamaan karena tidak ada gaya gesekan udara.",0,100,False,False
"Perbedaan larutan asam dan basa:

- Asam: pH < 7, mengandung ion H+, kertas lakmus merah
- Basa: pH > 7, mengandung ion OH-, kertas lakmus biru",0,143,False,False
"Perbedaan virus dan bakteri:

- Ukuran: Virus lebih kecil
- Reproduksi: Virus memerlukan inang, bakteri tidak
- Pengobatan: Virus tidak bisa diobati dengan antibiotik, bakteri bisa.",0,181,False,False
"Perbedaan empati dan simpati:

- Empati: merasakan perasaan orang lain secara langsung
- Simpati: merasa kasihan dan ingin membantu, tapi tidak merasakan perasaan yang sama.",0,173,False,False
"Wilayah Indonesia terletak di antara:

- Benua Asia (utara) dan Benua Australia (selatan)
- Samudra Pasifik (timur) dan Samudra Hindia (barat)",0,142,False,False
"Contoh kerajinan tradisional dari daerah ku adalah Batik. Bahan bakunya adalah kain putih dan pewarna alami seperti daun indigo, kulit kayu, dan lain-lain. Batik merupakan kerajinan tradisional yang memiliki nilai budaya dan estetika tinggi.",0,241,False,False
"Kecerdasan adalah kemampuan memproses informasi, memahami konsep, dan menyelesaikan masalah dengan efektif.",0,107,False,False
"bangga,senang dan sangat bersyukur dan aku akan pengen cepat cepat kasih tau orang tua aku ",0,91,False,False
"pada saat hari raya 
semua orang bersenang senang dengan ayahnya tapi situasi itulah yang membuat aku sedih dan termotivasi ",0,124,False,False
pada saat bermain ke suatu tempat dan aku salah gandeng ibu aku yang ternyata org lain,0,86,False,False
"kebahagiaan saat kita merasa puas dengan kondisi kita,kebahagiaan bukan hanya tentang harta benda tatapi bermacam macam beda orang beda rasa kebahagiaan .",0,154,False,False
"hi
nama saya arsyad saya berumur 17 tahun saya tinggal di batutambun 
saya duduk dikelas 11 sma dimana saya mendapat prestasi melalui kelas itu bersama dengan teman teman saya seperti
dulu dikelas 10 sma saya mendapat kan suatu kebanggaan yaitu juara 1 osn kimia tingkat kabupaten
juara 1 dikelas
juara 1 juga dalam ajang giat prestasi cerdas cermat
pernah menjadi wakil ketua osis

saya ingin juga melanjutkan sekolah seperti kakak hehe
tapi belum tau dah lanjut atau nggak soalnya mimpiku terlalu tinggi sampe g terambil kata org,soalnya aku pengen jadi dokter 
terimah kasih",0,577,False,False
manusia adalah makhluk hidup yang memiliki kemampuan untuk berfikir merasa dan berinteraksi dengan lingkungan sekitarnya manusia juga makhluk hidup yang kompleks dan unik dengan kemampuan dan karakteristik yang beragam,0,218,False,False
uapacara memperingati hari kemerdekaan disekolah,0,48,False,False
"buku
indah
berlari",0,18,False,False
keduanya,0,8,False,False
asam memikiki ph rendah sedangkan basa memiliki ph tinggi,0,57,False,False
Virus tidak memiliki sel sedangkan bakteri memiliki sel yang lengkap,0,68,False,False
"Empati adalah kemampuan untuk memahami perasaan orang lain sedangkan simpati adalah perasaan kasihan atau dukungan yang ditunjukkan kepada orang lain 
""saya sangat kasihan kepada anda semkga cepat sembuh dan bjsa beraktivitas seperti biasanya",0,242,False,False
terletak pada antara samudra fasipik dan samudra hindia,0,55,False,False
"menganyam
tikar",0,15,False,False
Kemampuan untuk memahami konsep ide dan informasi dan mampu mengorganisir dan mengolah informasi serta mampu menyelesaikan masalah dengan pengetahuan pengalaman dan keterampilan kita sendiri,0,190,False,False
"Rasanya bangga dan puas, karena bisa mendapatkan apa yang kita mau dengan perjuangan sendiri ",0,93,False,False
Tidak pernah,0,12,False,False
"Berkumpul dengan  sepupu dan saudara lain nya , dan ada jga yang sifat nya membuat kita tertawa",0,95,False,False
Kualitas atau keadan bahagia,0,28,False,False
Saya adalah seorang anak ke 4 dari 6 bersaudara dan saya ingin sekali membahagiakan kedua orang tua saya ,0,105,False,False
Manusia adalah spesies yang jumlahnya paling banyak dan tersebar luas,0,69,False,False
Proklamasi kemerdekaan pada pagi hari tanggal 17 Agustus 1945 di kediaman soekarno di jalan pengangsaan timur 56,0,112,False,False
Kata benda adalah kata yang di gunakan untuk menunjukkan orang benda tempat,0,75,False,False
Yaitu benda memiliki perimeter terdekat dengan lantai,0,53,False,False
"Zat asam memiliki rasa masam, sementara zat basa memiliki rasa pahit",0,68,False,False
"Bakteri adalah sel tunggal yang bertahan hidup sendiri, virus menyebabkan infeksi dengan cara  dan berkembang di dalam sel sehat inangnya",0,137,False,False
Contoh simPATI dapat terlihat saat seorang merasa kasihan terhadap korban bencana  sementara empatti muncul ketika seseorang ikut serta membantu korban tersebut secara langsung,0,176,False,False
Berada di benua Asia dan juga di benua Australia serta di antara samudra Hindia dan samudera pasipik,0,100,False,False
"Songket dan bahan baku nya sutra, katun, dan katun sutra",0,56,False,False
Kemampuan seseorang untuk memecahkan masalh yang di hadapi ,0,59,False,False
Senang banget dong pasti nya,0,28,False,False
kejadian pahit-manis seperti wisuda atau pindah ke kota baru untuk pekerjaan,0,76,False,False
mandi di sungaiâ€¦/ada motor yang ketambarak,0,44,False,False
Memiliki kluarga yang baik,0,26,False,False
"Saya orang yang antusias, bermotivasi tinggi, dapat diandalkan, bertanggung jawab,  dan baik hati",0,97,False,False
Manusia (Homo sapiens) adalah spesies primata yang jumlahnya paling banyak dan tersebar luas. Mereka adalah jenis kera besar yang dicirikan oleh gaya berjalan dua kaki dan kemampuan kognitif yang mumpuni berkat otak mereka yang besar dan kompleks.,0,247,False,False
"Kata benda (noun) adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep. ...
Kata kerja (verb) adalah kata yang menunjukkan tindakan atau keadaan. ...
",0,176,False,False
"Dalam gaya gravitasi, semua benda di permukaan bumi mengalami percepatan gravitasi yang sama. Yang menyebabkan benda jatuh berbeda adalah hambatan. Ini terjadi ketika batu dijatuhkan bersamaan dengan kertas. Kertas jatuh lebih lama karena terhambat udara.
Jawaban nya adalah batu",0,279,False,False
"Contoh simpati dapat terlihat saat seseorang merasa kasihan terhadap korban bencana, sementara empati muncul ketika seseorang ikut serta membantu korban tersebut secara langsung.",0,178,False,False
"persilangan antara dua benua (Benua Asia dan Benua Australia), dan dua samudera (Samudera Hindia dan Samudera Pasifik).",0,119,False,False
Tenun,0,5,False,False
"kemampuan seseorang untuk memecahkan masalah yang dihadapi, dalam hal ini adalah masalah yang menuntut kemampuan fikiran serta dapat diukur secara kuantitatif dan kualitatif.",0,174,False,False
Sangan senang dong,0,18,False,False
"kesulitan hidup, sakit hati, atau peristiwa tidak menyenangkan, seperti kematian orang terdekat atau perceraian
Kita tersenyum, tertawa, dan melakukan beberapa gerakan dengan bersemangat",0,186,False,False
 Mudik di kampung nenek trus Mandi si sungai,0,44,False,False
kualitas atau keadaan bahagia. ,0,31,False,False
"menyoroti pengalaman, pendidikan, nilai, dan minat Anda yang relevan dengan posisi yang dilamar",0,95,False,False
Manusia adalah spesies primata yang jumlahnya paling banyak dan tersebar luas. Mereka adalah jenis kera besar yang dicirikan oleh gaya berjalan dua kaki dan kemampuan kognitif yang mumpuni berkat otak mereka yang besar dan kompleks. ,0,233,False,False
Proklamasi Kemerdekaan Indonesia,0,32,False,False
"Kata benda (noun) adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep. ...
Kata kerja (verb) adalah kata yang menunjukkan tindakan atau keadaan. ...
Kata sifat (adjective) adalah kata yang digunakan untuk memberikan deskripsi atau keterangan pada kata benda atau kata ganti",0,300,False,False
"Karena baik batu maupun kertas memiliki pusat gravitasi pada tengah objek tersebut. Jika pusat gravitasi batu dan kertas di tempatkan pada ketinggian yang sama, maka yang akan mencapai lantai terlebih dahulu adalah benda yang memiliki perimeter terdekat dengan lantai",0,267,False,False
"Zat asam memiliki rasa masam, sementara zat basa memiliki rasa pahit.",0,69,False,False
antara benua Asia dan juga benua Australia,0,42,False,False
Senang ,0,7,False,False
Saat melakukan banyak pekerjaan ,0,32,False,False
Salam salaman ,0,14,False,False
Kebahagiaan adalah dimana kita merasakan senang ceria dan penuh kasih sayang dan cinta ,0,87,False,False
Tidak menyukai yang yang banyak mau nya ,0,40,False,False
Manusia merupakan makhluk hidup yang termasuk dalam kindom animalia,0,67,False,False
Tentang kemerdekaan Indonesia ,0,30,False,False
"Kata benda adalah kata yang  di gunakan untuk menyebutkan nama orang tempat atau benda.
Contoh: guru,sekolah,buku.
Kata kerja adalah kata yang digunakan untuk menyatakan tindakan proses kegiatan.
Contoh:berlari, tumbuh, bekerja 
Kata sifat adalah kata yang di gunakan untuk menjelaskan atau menggambarkan sifat,atau karakteristik dari kata benda 
Contoh: tinggi,baik, bahagia 
",0,377,False,False
Batu ,0,5,False,False
"Larutan asam memiliki pH yang rendah sedangkan larutan basa memiliki pH yang tinggi .
Ion yang terkandung: larutan asam mengandung ion H+ sedangkan larutan mengandung ion H-",0,173,False,False
"Virus lebih kecil dari bakteri.
Virus tidak memiliki membran sel sedangkan bakteri memiliki membran sel.",0,104,False,False
"Empati adalah kemampuan untuk memahami dan merasakan perasaan orang  lain. 
Simpati adalah perasaan kasihan atau belas kasihan kepada orang lain.",0,145,False,False
Terletak di antara dua benua yaitu asia dan Australia dan terletak antara dua samudra yaitu samudra hindia dan fasipik ,0,119,False,False
Kursi bambu bahan bakunya bambu ,0,32,False,False
Kecerdasan adalah suatu yang dimiliki oleh seseorang dalam melakukan hal atau aktivitas ,0,88,False,False
Bahagia sekalii,0,15,False,False
Saat ulang tahun,0,16,False,False
"Jalan""ke sungai tapi ngakk mandii",0,33,False,False
Kebahagiaan adalah perasaan puas dan senang terhadap diri sendiri ,0,66,False,False
"Tentang Saya:
Saya suka jalan-jalan karna semua pikiran terasa hilang begitu saja ",0,82,False,False
Manusia adalah makhluk yang sangat sosial dan cenderung hidup dalam struktur sosial yang kompleks yang terdiri dari bayak kelompok yang saling bekerja ,0,151,False,False
Proklamasi kemerdekaan Indonesia ,0,33,False,False
"Kata benda : jembatan 
Kata kerja.  : makan
Kata sifat.   :baik",0,63,False,False
Batu,0,4,False,False
"Perbedaan Larutan asam dan basa adalah kadar keasaman  (pH), jenis ion yang dikandung sifatnya ",0,95,False,False
"bakteri adalah sel tunggal yang dapat bertahan hidup sendiri didalam atau luar tubuh 
Sedangkan 
Virus menyebabkan infeksi dengan cara masuk dan berkembang biak didalam sel sehat inang nya",0,188,False,False
"Empati adalah kemampuan sedangkan simpati adalah rasa iba dan kasian
Contoh:
Empati: mendengar dengan penuh perhatian 
Simpati: seorang teman yang kesulitan dan anda merasa iba kepadanya",0,186,False,False
Diantara dua benua dan dua benua ,0,33,False,False
"Sapu lidi
Bahan bakunya 
Daun kelapa 
Pisau",0,43,False,False
Kecerdasan yaitu suatu pikiran terasa lebih segar untuk belajar ,0,64,False,False
baik,0,4,False,False
saat saya berada di tempat yang saya sukai,0,42,False,False
makan bersama keluarga besar saya ,0,34,False,False
mendapatkan banyak rejeki / uang,0,32,False,False
saya menyukai orang yang baik sama saya ,0,40,False,False
manusia adalah salah satu mahkluk yang paling pending dalam dunia ini,0,69,False,False
hari kemerdekaan ,0,17,False,False
"contoh kata benda  : meja 
contoh kata sifat : dia sangat cantik 
contoh kata kerja : dia memyuruh saya untuk melakukan pekerjaan itu",0,133,False,False
larutan asam adalah suatu larutan yang memiliki konsentrasi konsentrasi ion hidroen yang lebih tinggi daripada ion hidroksida . Sedangkan basa adalah suatu larutan yang memiliki konsentrasi ion hidroksida yang lebih tinggi daripada ion hidrogen ,0,245,False,False
virus tidak memiliki struktur yang lengkap sedangkan bakteri memiliki struktur yang lengkap ,0,92,False,False
empati adalah suka menolong orang lain sedangkan empati adalah merasa kasihan ,0,78,False,False
garis katulistiwa,0,17,False,False
pembuatan tikar dari daun kelapa ,0,33,False,False
kecerdasan adalah suatu kemampuan yangdi miliki salah satu manusia ,0,67,False,False
"saya sangat senang dan bahagia,karena saya bisa dititik itu",0,59,False,False
"saat saya merasa kesulitan, saya sedih karna berada dikesulitan itu dan saya bahagia karna udah bisa melewati semua kesulitan itu",0,129,False,False
sepertinya tidak ada,0,20,False,False
bisa mencapai tujuan dan impiannya,0,34,False,False
"saya salah satu murid dari sman 2 pabol,dan sekarang saya duduk di kelas XII Mia",0,80,False,False
"Manusia (Homo sapiens) adalah spesies primata yang jumlahnya paling banyak dan tersebar luas. Mereka adalah jenis kera besar yang dicirikan oleh gaya berjalan dua kaki dan kemampuan kognitif yang mumpuni berkat otak mereka yang besar dan kompleks. Manusia adalah makhluk yang sangat sosial dan cenderung hidup dalam struktur sosial yang kompleks yang terdiri dari banyak kelompok yang saling bekerja sama dan bersaing, mulai dari keluarga dan jaringan kekerabatan hingga negara politik.",0,486,False,False
"peristiwa ""Penculikan Soekarno-Hatta""
Pada tanggal 15 Agustus 1945, Jepang menyerah kepada sekutu, sekaligus menandai berakhirnya Perang Dunia II. Hal ini menjadi kesempatan bagi Indonesia untuk memproklamasikan kemerdekaannya. Namun, Soekarno dan Hatta masih ragu-ragu untuk melakukannya karena khawatir akan reaksi Jepang dan Belanda. Mereka juga ingin menunggu hasil pertemuan antara Jepang dan sekutu di Manila.",0,415,False,False
"â€¢Kata Benda:
Kata benda (noun) adalah kata yang digunakan untuk menunjukkan orang, benda, tempat, atau konsep. Contoh kata benda adalah ""meja"", ""kucing"", ""pulau"", dan ""cinta"".

â€¢Kata Kerja:
Kata kerja (verb) adalah kata yang menunjukkan tindakan atau keadaan. Contoh kata kerja adalah ""berlari"", ""membaca"", ""berpikir"", dan ""menulis"".

â€¢Kata Sifat:
Kata sifat (adjective) adalah kata yang digunakan untuk memberikan deskripsi atau keterangan pada kata benda atau kata ganti. Contoh kata sifat adalah ""besar"", ""merah"", ""tinggi"", dan ""cerdas",0,544,False,False
"tergantung bentuk start nya. Bisa batu dulu bisa kertas dulu. Kenapa? Karena baik batu maupun kertas memiliki pusat gravitasi pada tengah objek tersebut.

Jika pusat gravitasi batu dan kertas ditempatkan pada ketinggian yang sama, bagian maka yang akan mencapai lantai terlebih dahulu adalah benda yang memiliki perimeter terdekat dengan lantai.

Jika pusat gravitasi kertas lebih tinggi, daripada batu walaupun titik start nya sama, maka batu tentu saja akan sampai ke lantai terlebih dahulu.

Jika pusat gravitasi batu lebih tinggi daripada kertas, most likely titik start batu lebih atas, maka sampai ke lantai tergantung bentuk kertas yang bersangkutan.",0,657,False,False
" berikut perbedaan larutan asam dan basa.

1. Rasa

Zat asam memiliki rasa masam, sementara zat basa memiliki rasa pahit.


2. Reaksi pada air

Di dalam air, zat asam akan terurai menjadi hidrogen dan sisa asam. Sedangkan zat basa terurai menjadi sisa basa dan hidroksida.


3. Sifat

Zat asam memiliki sifat korosif yang dapat merusak logam dan nonlogam. Sementara zat basa memiliki sifat kaustik yang dapat merusak kulit.


4. Hasil tes pada kertas lakmus

Untuk menguji suatu zat mengandung asam atau basa, dapat dilakukan dengan kertas lakmus. Hasilnya, kertas lakmus merah tidak akan berubah warna jika dicelupkan ke zat asam.

Namun, kertas lakmus merah akan berubah menjadi biru jika dicelupkan ke zat basa dan sebaliknya.


5. Kadar keasaman (pH)

Selain menggunakan kertas lakmus, zat asam dan basa juga dapat diuji melalui tingkat kadar keasamannya (pH). Jika pH di bawah 7 maka dikategorikan sebagai asam. Sementara jika pH di atas 7 termasuk basa.

",0,961,False,False
"Perbedaan antara Virus dan bakteri yaitu virus berukuran lebih kecil dari bakteri dan bersifat seperti parasit. Artinya, virus hanya mampu bertahan hidup jika ia â€œmenumpangâ€ di dalam tubuh makhluk hidup lain. Sementara itu, bakteri memiliki kemampuan adaptasi yang lebih tinggi di lingkungan luar.",0,301,False,False
"â€¢ Pengertian Simpati 
Simpati adalah perasaan belas kasihan atau prihatin terhadap penderitaan yang dialami oleh orang lain. Seseorang yang bersimpati akan merasa iba dan ingin membantu orang tersebut. Namun, simpati tidak selalu melibatkan pemahaman mendalam tentang perasaan orang lain.

â€¢Pengertian Empati 
Empati adalah kemampuan untuk memahami dan merasakan apa yang dirasakan oleh orang lain. Seseorang yang punya empati akan berusaha menempatkan diri pada posisi orang lain dan merasakan apa yang sedang mereka alami. Empati melibatkan pemahaman yang lebih mendalam tentang emosi dan perspektif orang lain.

",0,619,False,False
"Secara Astronomis, negara Indonesia terletak pada derajat Lintang Utara atau LU hingga 11 derajat Lintang Selatan atau LS serta 95 derajat Bujur Timur atau BT hingga 144 derajat Bujur Timur atau BT.",0,198,False,False
"Ulos, Ulos terbuat dari bahan benang, biasanya dikerjakan dengan alat tenun tradisional",0,87,False,False
kecerdasan adalah kemampuan seseorang untuk memecahkan sesuatu yang dihadapi,0,76,False,False
"senaang dan bangga serta berasa bersyukur dalam kehidupan 
pastinya pengen cepat-cepat kasih tau sama orang tua
",0,112,False,False
"pada saat hari raya semua orang berbahagia dengan ayahnya 
sedang kan aku tidak dapat lagi bertemu ayah hehe
tapi kondisi inilah yang membuat aku dan ibuku untuk tetap berdoa agar ayah tercintaku tenang disisi allah",0,215,False,False
jatuh di selokan sebuah wisata,0,30,False,False
"kebahagiaan adalah dimana diri kita sendiri merasa puas dengan usaha yang telah dicapai 
kebahagiaan bukan hanya tentang harta maupun materi.",0,141,False,False
